"Plot Title: CCR_301"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °F (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
113,07/17/26 05:50:00 PM,14.6507,72.199,,,,
114,07/17/26 06:00:00 PM,14.6484,72.199,,,,
115,07/17/26 06:10:00 PM,14.6459,72.199,,,,
116,07/17/26 06:20:00 PM,14.6436,72.199,,,,
117,07/17/26 06:30:00 PM,14.6436,72.199,,,,
118,07/17/26 06:40:00 PM,14.6407,72.028,,,,
119,07/17/26 06:50:00 PM,14.6459,72.199,,,,
120,07/17/26 07:00:00 PM,14.6459,72.199,,,,
121,07/17/26 07:10:00 PM,14.6484,72.199,,,,
122,07/17/26 07:20:00 PM,14.6459,72.199,,,,
123,07/17/26 07:30:00 PM,14.6459,72.199,,,,
124,07/17/26 07:40:00 PM,14.6507,72.199,,,,
125,07/17/26 07:50:00 PM,14.6484,72.199,,,,
126,07/17/26 08:00:00 PM,14.6530,72.199,,,,
127,07/17/26 08:10:00 PM,14.6530,72.199,,,,
128,07/17/26 08:20:00 PM,14.6507,72.199,,,,
129,07/17/26 08:30:00 PM,14.6555,72.199,,,,
130,07/17/26 08:40:00 PM,14.6530,72.199,,,,
131,07/17/26 08:50:00 PM,14.6555,72.199,,,,
132,07/17/26 09:00:00 PM,14.6555,72.199,,,,
133,07/17/26 09:10:00 PM,14.6530,72.199,,,,
134,07/17/26 09:20:00 PM,14.6530,72.199,,,,
135,07/17/26 09:30:00 PM,14.6530,72.199,,,,
136,07/17/26 09:40:00 PM,14.6530,72.199,,,,
137,07/17/26 09:50:00 PM,14.6484,72.199,,,,
138,07/17/26 10:00:00 PM,14.6501,72.028,,,,
139,07/17/26 10:10:00 PM,14.6455,72.028,,,,
140,07/17/26 10:20:00 PM,14.6526,72.028,,,,
141,07/17/26 10:30:00 PM,14.6526,72.028,,,,
142,07/17/26 10:40:00 PM,14.6549,72.028,,,,
143,07/17/26 10:50:00 PM,14.6597,72.028,,,,
144,07/17/26 11:00:00 PM,14.6572,72.028,,,,
145,07/17/26 11:10:00 PM,14.6597,72.028,,,,
146,07/17/26 11:20:00 PM,14.6597,72.028,,,,
147,07/17/26 11:30:00 PM,14.6572,72.028,,,,
148,07/17/26 11:40:00 PM,14.6572,72.028,,,,
149,07/17/26 11:50:00 PM,14.6597,72.028,,,,
150,07/18/26 12:00:00 AM,14.6591,71.856,,,,
151,07/18/26 12:10:00 AM,14.6591,71.856,,,,
152,07/18/26 12:20:00 AM,14.6591,71.856,,,,
153,07/18/26 12:30:00 AM,14.6639,71.856,,,,
154,07/18/26 12:40:00 AM,14.6662,71.856,,,,
155,07/18/26 12:50:00 AM,14.6662,71.856,,,,
156,07/18/26 01:00:00 AM,14.6639,71.856,,,,
157,07/18/26 01:10:00 AM,14.6614,71.856,,,,
158,07/18/26 01:20:00 AM,14.6614,71.856,,,,
159,07/18/26 01:30:00 AM,14.6591,71.856,,,,
160,07/18/26 01:40:00 AM,14.6614,71.856,,,,
161,07/18/26 01:50:00 AM,14.6591,71.856,,,,
162,07/18/26 02:00:00 AM,14.6568,71.856,,,,
163,07/18/26 02:10:00 AM,14.6568,71.856,,,,
164,07/18/26 02:20:00 AM,14.6539,71.683,,,,
165,07/18/26 02:30:00 AM,14.6562,71.683,,,,
166,07/18/26 02:40:00 AM,14.6514,71.683,,,,
167,07/18/26 02:50:00 AM,14.6514,71.683,,,,
168,07/18/26 03:00:00 AM,14.6514,71.683,,,,
169,07/18/26 03:10:00 AM,14.6491,71.683,,,,
170,07/18/26 03:20:00 AM,14.6491,71.683,,,,
171,07/18/26 03:30:00 AM,14.6445,71.683,,,,
172,07/18/26 03:40:00 AM,14.6445,71.683,,,,
173,07/18/26 03:50:00 AM,14.6420,71.683,,,,
174,07/18/26 04:00:00 AM,14.6397,71.683,,,,
175,07/18/26 04:10:00 AM,14.6397,71.683,,,,
176,07/18/26 04:20:00 AM,14.6391,71.512,,,,
177,07/18/26 04:30:00 AM,14.6345,71.512,,,,
178,07/18/26 04:40:00 AM,14.6345,71.512,,,,
179,07/18/26 04:50:00 AM,14.6320,71.512,,,,
180,07/18/26 05:00:00 AM,14.6320,71.512,,,,
181,07/18/26 05:10:00 AM,14.6320,71.512,,,,
182,07/18/26 05:20:00 AM,14.6345,71.512,,,,
183,07/18/26 05:30:00 AM,14.6320,71.512,,,,
184,07/18/26 05:40:00 AM,14.6320,71.512,,,,
185,07/18/26 05:50:00 AM,14.6320,71.512,,,,
186,07/18/26 06:00:00 AM,14.6320,71.512,,,,
187,07/18/26 06:10:00 AM,14.6345,71.512,,,,
188,07/18/26 06:20:00 AM,14.6368,71.512,,,,
189,07/18/26 06:30:00 AM,14.6368,71.512,,,,
190,07/18/26 06:40:00 AM,14.6345,71.512,,,,
191,07/18/26 06:50:00 AM,14.6345,71.512,,,,
192,07/18/26 07:00:00 AM,14.6368,71.512,,,,
193,07/18/26 07:10:00 AM,14.6368,71.512,,,,
194,07/18/26 07:20:00 AM,14.6368,71.512,,,,
195,07/18/26 07:30:00 AM,14.6368,71.512,,,,
196,07/18/26 07:40:00 AM,14.6391,71.512,,,,
197,07/18/26 07:50:00 AM,14.6391,71.512,,,,
198,07/18/26 08:00:00 AM,14.6368,71.512,,,,
199,07/18/26 08:10:00 AM,14.6345,71.512,,,,
200,07/18/26 08:20:00 AM,14.6345,71.512,,,,
201,07/18/26 08:30:00 AM,14.6362,71.339,,,,
202,07/18/26 08:40:00 AM,14.6339,71.339,,,,
203,07/18/26 08:50:00 AM,14.6345,71.512,,,,
204,07/18/26 09:00:00 AM,14.6345,71.512,,,,
205,07/18/26 09:10:00 AM,14.6345,71.512,,,,
206,07/18/26 09:20:00 AM,14.6345,71.512,,,,
207,07/18/26 09:30:00 AM,14.6345,71.512,,,,
208,07/18/26 09:40:00 AM,14.6368,71.512,,,,
209,07/18/26 09:50:00 AM,14.6320,71.512,,,,
210,07/18/26 10:00:00 AM,14.6320,71.512,,,,
211,07/18/26 10:10:00 AM,14.6345,71.512,,,,
212,07/18/26 10:20:00 AM,14.6326,71.683,,,,
213,07/18/26 10:30:00 AM,14.6302,71.683,,,,
214,07/18/26 10:40:00 AM,14.6326,71.683,,,,
215,07/18/26 10:50:00 AM,14.6302,71.683,,,,
216,07/18/26 11:00:00 AM,14.6278,71.683,,,,
217,07/18/26 11:10:00 AM,14.6278,71.683,,,,
218,07/18/26 11:20:00 AM,14.6284,71.856,,,,
219,07/18/26 11:30:00 AM,14.6236,71.856,,,,
220,07/18/26 11:40:00 AM,14.6236,71.856,,,,
221,07/18/26 11:50:00 AM,14.6236,71.856,,,,
222,07/18/26 12:00:00 PM,14.6194,72.028,,,,
223,07/18/26 12:10:00 PM,14.6170,72.028,,,,
224,07/18/26 12:20:00 PM,14.6123,72.028,,,,
225,07/18/26 12:30:00 PM,14.6076,72.028,,,,
226,07/18/26 12:40:00 PM,14.6076,72.028,,,,
227,07/18/26 12:50:00 PM,14.6076,72.028,,,,
228,07/18/26 01:00:00 PM,14.6028,72.028,,,,
229,07/18/26 01:10:00 PM,14.6034,72.199,,,,
230,07/18/26 01:20:00 PM,14.6009,72.199,,,,
231,07/18/26 01:30:00 PM,14.6009,72.199,,,,
232,07/18/26 01:40:00 PM,14.5963,72.199,,,,
233,07/18/26 01:50:00 PM,14.5940,72.199,,,,
234,07/18/26 02:00:00 PM,14.5921,72.372,,,,
235,07/18/26 02:10:00 PM,14.5921,72.372,,,,
236,07/18/26 02:20:00 PM,14.5896,72.372,,,,
237,07/18/26 02:30:00 PM,14.5921,72.372,,,,
238,07/18/26 02:40:00 PM,14.5896,72.372,,,,
239,07/18/26 02:50:00 PM,14.5896,72.372,,,,
240,07/18/26 03:00:00 PM,14.5944,72.372,,,,
241,07/18/26 03:10:00 PM,14.5967,72.372,,,,
242,07/18/26 03:20:00 PM,14.5944,72.372,,,,
243,07/18/26 03:30:00 PM,14.5896,72.372,,,,
244,07/18/26 03:40:00 PM,14.5896,72.372,,,,
245,07/18/26 03:50:00 PM,14.5896,72.372,,,,
246,07/18/26 04:00:00 PM,14.5921,72.372,,,,
247,07/18/26 04:10:00 PM,14.5944,72.372,,,,
248,07/18/26 04:20:00 PM,14.5896,72.372,,,,
249,07/18/26 04:30:00 PM,14.5896,72.372,,,,
250,07/18/26 04:40:00 PM,14.5873,72.372,,,,
251,07/18/26 04:50:00 PM,14.5873,72.372,,,,
252,07/18/26 05:00:00 PM,14.5873,72.372,,,,
253,07/18/26 05:10:00 PM,14.5850,72.372,,,,
254,07/18/26 05:20:00 PM,14.5850,72.372,,,,
255,07/18/26 05:30:00 PM,14.5850,72.372,,,,
256,07/18/26 05:40:00 PM,14.5850,72.372,,,,
257,07/18/26 05:50:00 PM,14.5831,72.545,,,,
258,07/18/26 06:00:00 PM,14.5808,72.545,,,,
259,07/18/26 06:10:00 PM,14.5808,72.545,,,,
260,07/18/26 06:20:00 PM,14.5831,72.545,,,,
261,07/18/26 06:30:00 PM,14.5854,72.545,,,,
262,07/18/26 06:40:00 PM,14.5831,72.545,,,,
263,07/18/26 06:50:00 PM,14.5854,72.545,,,,
264,07/18/26 07:00:00 PM,14.5854,72.545,,,,
265,07/18/26 07:10:00 PM,14.5879,72.545,,,,
266,07/18/26 07:20:00 PM,14.5854,72.545,,,,
267,07/18/26 07:30:00 PM,14.5837,72.718,,,,
268,07/18/26 07:40:00 PM,14.5808,72.545,,,,
269,07/18/26 07:50:00 PM,14.5808,72.545,,,,
270,07/18/26 08:00:00 PM,14.5831,72.545,,,,
271,07/18/26 08:10:00 PM,14.5783,72.545,,,,
272,07/18/26 08:20:00 PM,14.5789,72.718,,,,
273,07/18/26 08:30:00 PM,14.5812,72.718,,,,
274,07/18/26 08:40:00 PM,14.5789,72.718,,,,
275,07/18/26 08:50:00 PM,14.5789,72.718,,,,
276,07/18/26 09:00:00 PM,14.5812,72.718,,,,
277,07/18/26 09:10:00 PM,14.5812,72.718,,,,
278,07/18/26 09:20:00 PM,14.5766,72.718,,,,
279,07/18/26 09:30:00 PM,14.5766,72.718,,,,
280,07/18/26 09:40:00 PM,14.5741,72.718,,,,
281,07/18/26 09:50:00 PM,14.5741,72.718,,,,
282,07/18/26 10:00:00 PM,14.5741,72.718,,,,
283,07/18/26 10:10:00 PM,14.5766,72.718,,,,
284,07/18/26 10:20:00 PM,14.5766,72.718,,,,
285,07/18/26 10:30:00 PM,14.5812,72.718,,,,
286,07/18/26 10:40:00 PM,14.5812,72.718,,,,
287,07/18/26 10:50:00 PM,14.5766,72.718,,,,
288,07/18/26 11:00:00 PM,14.5789,72.718,,,,
289,07/18/26 11:10:00 PM,14.5808,72.545,,,,
290,07/18/26 11:20:00 PM,14.5854,72.545,,,,
291,07/18/26 11:30:00 PM,14.5879,72.545,,,,
292,07/18/26 11:40:00 PM,14.5879,72.545,,,,
293,07/18/26 11:50:00 PM,14.5879,72.545,,,,
294,07/19/26 12:00:00 AM,14.5879,72.545,,,,
295,07/19/26 12:10:00 AM,14.5854,72.545,,,,
296,07/19/26 12:20:00 AM,14.5831,72.545,,,,
297,07/19/26 12:30:00 AM,14.5831,72.545,,,,
298,07/19/26 12:40:00 AM,14.5802,72.372,,,,
299,07/19/26 12:50:00 AM,14.5827,72.372,,,,
300,07/19/26 01:00:00 AM,14.5827,72.372,,,,
301,07/19/26 01:10:00 AM,14.5802,72.372,,,,
302,07/19/26 01:20:00 AM,14.5827,72.372,,,,
303,07/19/26 01:30:00 AM,14.5802,72.372,,,,
304,07/19/26 01:40:00 AM,14.5779,72.372,,,,
305,07/19/26 01:50:00 AM,14.5827,72.372,,,,
306,07/19/26 02:00:00 AM,14.5821,72.199,,,,
307,07/19/26 02:10:00 AM,14.5798,72.199,,,,
308,07/19/26 02:20:00 AM,14.5821,72.199,,,,
309,07/19/26 02:30:00 AM,14.5798,72.199,,,,
310,07/19/26 02:40:00 AM,14.5798,72.199,,,,
311,07/19/26 02:50:00 AM,14.5773,72.199,,,,
312,07/19/26 03:00:00 AM,14.5773,72.199,,,,
313,07/19/26 03:10:00 AM,14.5798,72.199,,,,
314,07/19/26 03:20:00 AM,14.5798,72.199,,,,
315,07/19/26 03:30:00 AM,14.5798,72.199,,,,
316,07/19/26 03:40:00 AM,14.5798,72.199,,,,
317,07/19/26 03:50:00 AM,14.5769,72.028,,,,
318,07/19/26 04:00:00 AM,14.5746,72.028,,,,
319,07/19/26 04:10:00 AM,14.5721,72.028,,,,
320,07/19/26 04:20:00 AM,14.5721,72.028,,,,
321,07/19/26 04:30:00 AM,14.5721,72.028,,,,
322,07/19/26 04:40:00 AM,14.5674,72.028,,,,
323,07/19/26 04:50:00 AM,14.5721,72.028,,,,
324,07/19/26 05:00:00 AM,14.5769,72.028,,,,
325,07/19/26 05:10:00 AM,14.5792,72.028,,,,
326,07/19/26 05:20:00 AM,14.5792,72.028,,,,
327,07/19/26 05:30:00 AM,14.5792,72.028,,,,
328,07/19/26 05:40:00 AM,14.5792,72.028,,,,
329,07/19/26 05:50:00 AM,14.5769,72.028,,,,
330,07/19/26 06:00:00 AM,14.5792,72.028,,,,
331,07/19/26 06:10:00 AM,14.5840,72.028,,,,
332,07/19/26 06:20:00 AM,14.5840,72.028,,,,
333,07/19/26 06:30:00 AM,14.5840,72.028,,,,
334,07/19/26 06:40:00 AM,14.5840,72.028,,,,
335,07/19/26 06:50:00 AM,14.5886,72.028,,,,
336,07/19/26 07:00:00 AM,14.5863,72.028,,,,
337,07/19/26 07:10:00 AM,14.5863,72.028,,,,
338,07/19/26 07:20:00 AM,14.5863,72.028,,,,
339,07/19/26 07:30:00 AM,14.5886,72.028,,,,
340,07/19/26 07:40:00 AM,14.5886,72.028,,,,
341,07/19/26 07:50:00 AM,14.5886,72.028,,,,
342,07/19/26 08:00:00 AM,14.5911,72.028,,,,
343,07/19/26 08:10:00 AM,14.5934,72.028,,,,
344,07/19/26 08:20:00 AM,14.5928,71.856,,,,
345,07/19/26 08:30:00 AM,14.5928,71.856,,,,
346,07/19/26 08:40:00 AM,14.5886,72.028,,,,
347,07/19/26 08:50:00 AM,14.5911,72.028,,,,
348,07/19/26 09:00:00 AM,14.5934,72.028,,,,
349,07/19/26 09:10:00 AM,14.5934,72.028,,,,
350,07/19/26 09:20:00 AM,14.5934,72.028,,,,
351,07/19/26 09:30:00 AM,14.5957,72.028,,,,
352,07/19/26 09:40:00 AM,14.5934,72.028,,,,
353,07/19/26 09:50:00 AM,14.5934,72.028,,,,
354,07/19/26 10:00:00 AM,14.5982,72.028,,,,
355,07/19/26 10:10:00 AM,14.5982,72.028,,,,
356,07/19/26 10:20:00 AM,14.6005,72.028,,,,
357,07/19/26 10:30:00 AM,14.5982,72.028,,,,
358,07/19/26 10:40:00 AM,14.6005,72.028,,,,
359,07/19/26 10:50:00 AM,14.6005,72.028,,,,
360,07/19/26 11:00:00 AM,14.6028,72.028,,,,
361,07/19/26 11:10:00 AM,14.6005,72.028,,,,
362,07/19/26 11:20:00 AM,14.6005,72.028,,,,
363,07/19/26 11:30:00 AM,14.5982,72.028,,,,
364,07/19/26 11:40:00 AM,14.6005,72.028,,,,
365,07/19/26 11:50:00 AM,14.5982,72.028,,,,
366,07/19/26 12:00:00 PM,14.5934,72.028,,,,
367,07/19/26 12:10:00 PM,14.5957,72.028,,,,
368,07/19/26 12:20:00 PM,14.5934,72.028,,,,
369,07/19/26 12:30:00 PM,14.5957,72.028,,,,
370,07/19/26 12:40:00 PM,14.5934,72.028,,,,
371,07/19/26 12:50:00 PM,14.5934,72.028,,,,
372,07/19/26 01:00:00 PM,14.5863,72.028,,,,
373,07/19/26 01:10:00 PM,14.5863,72.028,,,,
374,07/19/26 01:20:00 PM,14.5840,72.028,,,,
375,07/19/26 01:30:00 PM,14.5844,72.199,,,,
376,07/19/26 01:40:00 PM,14.5821,72.199,,,,
377,07/19/26 01:50:00 PM,14.5821,72.199,,,,
378,07/19/26 02:00:00 PM,14.5844,72.199,,,,
379,07/19/26 02:10:00 PM,14.5844,72.199,,,,
380,07/19/26 02:20:00 PM,14.5844,72.199,,,,
381,07/19/26 02:30:00 PM,14.5869,72.199,,,,
382,07/19/26 02:40:00 PM,14.5844,72.199,,,,
383,07/19/26 02:50:00 PM,14.5821,72.199,,,,
384,07/19/26 03:00:00 PM,14.5798,72.199,,,,
385,07/19/26 03:10:00 PM,14.5773,72.199,,,,
386,07/19/26 03:20:00 PM,14.5750,72.199,,,,
387,07/19/26 03:30:00 PM,14.5750,72.199,,,,
388,07/19/26 03:40:00 PM,14.5727,72.199,,,,
389,07/19/26 03:50:00 PM,14.5727,72.199,,,,
390,07/19/26 04:00:00 PM,14.5750,72.199,,,,
391,07/19/26 04:10:00 PM,14.5750,72.199,,,,
392,07/19/26 04:20:00 PM,14.5702,72.199,,,,
393,07/19/26 04:30:00 PM,14.5702,72.199,,,,
394,07/19/26 04:40:00 PM,14.5708,72.372,,,,
395,07/19/26 04:50:00 PM,14.5731,72.372,,,,
396,07/19/26 05:00:00 PM,14.5708,72.372,,,,
397,07/19/26 05:10:00 PM,14.5660,72.372,,,,
398,07/19/26 05:20:00 PM,14.5660,72.372,,,,
399,07/19/26 05:30:00 PM,14.5685,72.372,,,,
400,07/19/26 05:40:00 PM,14.5702,72.199,,,,
401,07/19/26 05:50:00 PM,14.5685,72.372,,,,
402,07/19/26 06:00:00 PM,14.5660,72.372,,,,
403,07/19/26 06:10:00 PM,14.5614,72.372,,,,
404,07/19/26 06:20:00 PM,14.5685,72.372,,,,
405,07/19/26 06:30:00 PM,14.5708,72.372,,,,
406,07/19/26 06:40:00 PM,14.5708,72.372,,,,
407,07/19/26 06:50:00 PM,14.5731,72.372,,,,
408,07/19/26 07:00:00 PM,14.5731,72.372,,,,
409,07/19/26 07:10:00 PM,14.5731,72.372,,,,
410,07/19/26 07:20:00 PM,14.5731,72.372,,,,
411,07/19/26 07:30:00 PM,14.5756,72.372,,,,
412,07/19/26 07:40:00 PM,14.5756,72.372,,,,
413,07/19/26 07:50:00 PM,14.5779,72.372,,,,
414,07/19/26 08:00:00 PM,14.5802,72.372,,,,
415,07/19/26 08:10:00 PM,14.5827,72.372,,,,
416,07/19/26 08:20:00 PM,14.5873,72.372,,,,
417,07/19/26 08:30:00 PM,14.5896,72.372,,,,
418,07/19/26 08:40:00 PM,14.5921,72.372,,,,
419,07/19/26 08:50:00 PM,14.5921,72.372,,,,
420,07/19/26 09:00:00 PM,14.5944,72.372,,,,
421,07/19/26 09:10:00 PM,14.5944,72.372,,,,
422,07/19/26 09:20:00 PM,14.5992,72.372,,,,
423,07/19/26 09:30:00 PM,14.5986,72.199,,,,
424,07/19/26 09:40:00 PM,14.6009,72.199,,,,
425,07/19/26 09:50:00 PM,14.6009,72.199,,,,
426,07/19/26 10:00:00 PM,14.6081,72.199,,,,
427,07/19/26 10:10:00 PM,14.6057,72.199,,,,
428,07/19/26 10:20:00 PM,14.6057,72.199,,,,
429,07/19/26 10:30:00 PM,14.6057,72.199,,,,
430,07/19/26 10:40:00 PM,14.6057,72.199,,,,
431,07/19/26 10:50:00 PM,14.6053,72.028,,,,
432,07/19/26 11:00:00 PM,14.6053,72.028,,,,
433,07/19/26 11:10:00 PM,14.6076,72.028,,,,
434,07/19/26 11:20:00 PM,14.6076,72.028,,,,
435,07/19/26 11:30:00 PM,14.6099,72.028,,,,
436,07/19/26 11:40:00 PM,14.6099,72.028,,,,
437,07/19/26 11:50:00 PM,14.6099,72.028,,,,
438,07/20/26 12:00:00 AM,14.6123,72.028,,,,
439,07/20/26 12:10:00 AM,14.6123,72.028,,,,
440,07/20/26 12:20:00 AM,14.6147,72.028,,,,
441,07/20/26 12:30:00 AM,14.6170,72.028,,,,
442,07/20/26 12:40:00 AM,14.6141,71.856,,,,
443,07/20/26 12:50:00 AM,14.6165,71.856,,,,
444,07/20/26 01:00:00 AM,14.6189,71.856,,,,
445,07/20/26 01:10:00 AM,14.6165,71.856,,,,
446,07/20/26 01:20:00 AM,14.6141,71.856,,,,
447,07/20/26 01:30:00 AM,14.6165,71.856,,,,
448,07/20/26 01:40:00 AM,14.6165,71.856,,,,
449,07/20/26 01:50:00 AM,14.6137,71.683,,,,
450,07/20/26 02:00:00 AM,14.6160,71.683,,,,
451,07/20/26 02:10:00 AM,14.6160,71.683,,,,
452,07/20/26 02:20:00 AM,14.6160,71.683,,,,
453,07/20/26 02:30:00 AM,14.6137,71.683,,,,
454,07/20/26 02:40:00 AM,14.6112,71.683,,,,
